date,support,frequency
2017-04-06,.045,.0021673362109013
2017-04-06,.05,.0013783705390945
2017-04-06,.055,.000920452026416
2017-04-06,.06,.0006390240554635
2017-04-06,.065,.0004579550490563
2017-04-06,.07,.0016537912326325
2017-05-08,-.03,.0006025044557183
2017-05-08,-.025,.0003393346016509
2017-05-08,-.02,.0005743591406509
2017-05-08,-.015,.0010291609694216
2017-05-08,-.01,.0020048507428503
2017-05-08,-.005,.0046318511955383
2017-05-08,0,.0132967946710043
2017-05-08,.005,.0547437837962701
2017-05-08,.01,.3051588246263591
2017-05-08,.015,.4312297189356418
2017-05-08,.02,.1191713971003107
2017-05-08,.025,.0350322345608757
2017-05-08,.03,.0140250169534287
2017-05-08,.035,.0068123091433271
2017-05-08,.04,.0037477721246546
2017-05-08,.045,.0022479541643959
2017-05-08,.05,.0014368617695481
2017-05-08,.055,.0009644076892582
2017-05-08,.06,.0006729146880711
2017-05-08,.065,.0004846140415273
2017-05-08,.07,.0017933346294972
2017-06-06,-.03,.0004278534923259
2017-06-06,-.025,.0002605009023704
2017-06-06,-.02,.0004533410117053
2017-06-06,-.015,.0008356638267308
2017-06-06,-.01,.0016751609478624
2017-06-06,-.005,.0039757130195885
2017-06-06,0,.0116741251023072
2017-06-06,.005,.0483243072920959
2017-06-06,.01,.2705417583600716
2017-06-06,.015,.4471457686777839
2017-06-06,.02,.1393699690455016
2017-06-06,.025,.0405474750266069
2017-06-06,.03,.0157821422648998
2017-06-06,.035,.0074575017246719
2017-06-06,.04,.0040008997789796
2017-06-06,.045,.0023456294467733
2017-06-06,.05,.0014683566137786
2017-06-06,.055,.000966816433726
2017-06-06,.06,.0006627083953283
2017-06-06,.065,.0004694202621091
2017-06-06,.07,.0016148883747832
2017-07-06,-.03,.0005650109400337
2017-07-06,-.025,.0003059970822292
2017-07-06,-.02,.0005092629592934
2017-07-06,-.015,.0008947854622349
2017-07-06,-.01,.001702361371286
2017-07-06,-.005,.0038350975547399
2017-07-06,0,.0106804000356698
2017-07-06,.005,.0428569412976787
2017-07-06,.01,.2677557296452633
2017-07-06,.015,.476710402969808
2017-07-06,.02,.1274807953099721
2017-07-06,.025,.0351468050632388
2017-07-06,.03,.013757858052156
2017-07-06,.035,.0066348672388073
2017-07-06,.04,.0036467503694951
2017-07-06,.045,.0021916492402845
2017-07-06,.05,.001405666552021
2017-07-06,.055,.0009474208972511
2017-07-06,.06,.0006640933390883
2017-07-06,.065,.0004805464578964
2017-07-06,.07,.0018275581615524
2017-08-02,-.03,.0003620117548341
2017-08-02,-.025,.0002145768279715
2017-08-02,-.02,.0003673191818412
2017-08-02,-.015,.000662320938233
2017-08-02,-.01,.0012872303591314
2017-08-02,-.005,.0029304885113437
2017-08-02,0,.008073737542846
2017-08-02,.005,.0303951672271546
2017-08-02,.01,.1770587394937649
2017-08-02,.015,.5041059180646245
2017-08-02,.02,.1917134558989698
2017-08-02,.025,.0480023531302915
2017-08-02,.03,.0168633144128642
2017-08-02,.035,.007471673129524
2017-08-02,.04,.003834593978526
2017-08-02,.045,.0021754270598007
2017-08-02,.05,.0013273176452757
2017-08-02,.055,.000855974713871
2017-08-02,.06,.0005766568478542
2017-08-02,.065,.0004024867836688
2017-08-02,.07,.001319236497609
2017-09-01,-.03,.0003821656862522
2017-09-01,-.025,.0002255641713934
2017-09-01,-.02,.0003860673091472
2017-09-01,-.015,.0006968318612957
2017-09-01,-.01,.0013583569116341
2017-09-01,-.005,.0031142515767643
2017-09-01,0,.0087081502675617
2017-09-01,.005,.0338545740123247
2017-09-01,.01,.2050379459954168
2017-09-01,.015,.5054605643292195
2017-09-01,.02,.1665655569480114
2017-09-01,.025,.0422551439661479
2017-09-01,.03,.0151955062313843
2017-09-01,.035,.0068489747049594
2017-09-01,.04,.0035604962848615
2017-09-01,.045,.0020405758661176
2017-09-01,.05,.0012555239113901
2017-09-01,.055,.00081547021951
2017-09-01,.06,.0005527897727066
2017-09-01,.065,.0003879558254818
2017-09-01,.07,.0012975341484199
2017-10-03,-.03,.0004224254051935
2017-10-03,-.025,.0002400603182383
2017-10-03,-.02,.0004048258879175
2017-10-03,-.015,.0007189357109503
2017-10-03,-.01,.0013761821795271
2017-10-03,-.005,.0030923648831129
2017-10-03,0,.0084403529657627
2017-10-03,.005,.031891244639696
2017-10-03,.01,.1921280482315767
2017-10-03,.015,.512681754915923
