date,support,frequency
2012-06-01,.045,.0333900527198104
2012-06-01,.05,.0206909146349983
2012-06-01,.055,.0130017069573137
2012-06-01,.06,.0083315014148978
2012-06-01,.065,.0054535672056525
2012-06-01,.07,.0126352001268265
2012-07-02,-.03,.0040118771495145
2012-07-02,-.025,.0021585050401924
2012-07-02,-.02,.0034591032951312
2012-07-02,-.015,.0056645384929791
2012-07-02,-.01,.0095035052385354
2012-07-02,-.005,.0164604553047834
2012-07-02,0,.0289204268750474
2012-07-02,.005,.0505665133950255
2012-07-02,.01,.0846659746975574
2012-07-02,.015,.1273335051805954
2012-07-02,.02,.1591235689959422
2012-07-02,.025,.1570850845651125
2012-07-02,.03,.1243830775740598
2012-07-02,.035,.0845340948278531
2012-07-02,.04,.0530861000984228
2012-07-02,.045,.0324423527149498
2012-07-02,.05,.019856733625608
2012-07-02,.055,.012340098285151
2012-07-02,.06,.0078300538908623
2012-07-02,.065,.0050805847430138
2012-07-02,.07,.0114938460096633
2012-08-01,-.03,.0034946354964164
2012-08-01,-.025,.001856416384279
2012-08-01,-.02,.0029560239971033
2012-08-01,-.015,.0048078662235347
2012-08-01,-.01,.0080130170171512
2012-08-01,-.005,.013823184323995
2012-08-01,0,.0242986059124529
2012-08-01,.005,.0428897690573682
2012-08-01,.01,.0736365000595606
2012-08-01,.015,.1160410280649202
2012-08-01,.02,.1548489186073906
2012-08-01,.025,.1635283612248399
2012-08-01,.03,.1359816384325956
2012-08-01,.035,.0946738973803484
2012-08-01,.04,.0598213938443691
2012-08-01,.045,.0364593750720847
2012-08-01,.05,.0221888850166846
2012-08-01,.055,.013709894886276
2012-08-01,.06,.0086581449986038
2012-08-01,.065,.0055991953772934
2012-08-01,.07,.0127132486227323
2012-09-04,-.03,.0027987433776128
2012-09-04,-.025,.0014484651910894
2012-09-04,-.02,.0022950975394509
2012-09-04,-.015,.0037225180662849
2012-09-04,-.01,.0062062325790429
2012-09-04,-.005,.0107850546589389
2012-09-04,0,.0192558690581164
2012-09-04,.005,.0349615886487152
2012-09-04,.01,.0628833802456699
2012-09-04,.015,.1061081053403623
2012-09-04,.02,.1538066667880653
2012-09-04,.025,.174735476359236
2012-09-04,.03,.151040542113156
2012-09-04,.035,.105314395202277
2012-09-04,.04,.0651317274255148
2012-09-04,.045,.0385113580509624
2012-09-04,.05,.0227084850301693
2012-09-04,.055,.0136148857797502
2012-09-04,.06,.0083614295418604
2012-09-04,.065,.0052693997559204
2012-09-04,.07,.0110405792478045
2012-10-01,-.03,.0028091251157433
2012-10-01,-.025,.0014016331970996
2012-10-01,-.02,.0021865713967637
2012-10-01,-.015,.0034871217613005
2012-10-01,-.01,.0057102744011465
2012-10-01,-.005,.0097494961225408
2012-10-01,0,.0171277652211893
2012-10-01,.005,.0307442301173488
2012-10-01,.01,.055251249774958
2012-10-01,.015,.0949361088086823
2012-10-01,.02,.1436408015378016
2012-10-01,.025,.173236847314504
2012-10-01,.03,.1582790269453875
2012-10-01,.035,.1144782179060851
2012-10-01,.04,.0722471858740111
2012-10-01,.045,.0432596854489748
2012-10-01,.05,.0257894872469848
2012-10-01,.055,.0156477698566482
2012-10-01,.06,.0097420881432579
2012-10-01,.065,.0062347475491648
2012-10-01,.07,.0140405662604072
